ROUTE_NUMBER,ROUTE_NAME,DIRECTION_NAME,DIRECTION_NAME_ALT,SERVICE_CODE,SERVICE_TYPE,SERVICE_CLASS,SERVICE_MODE,SORT_ORDER,STOP_ID,STOP,TRAVEL_DIRECTION,TIMEPOINT,CITY,COUNTY,TAZ,CENSUS_TRACT,AVG_DWELL_TIME,AVG_SEGMENT_MILES,AVG_PASSENGER_MILES,AVG_PASSENGERS_ON,AVG_PASSENGERS_OFF,AVG_VEHICLE_SEATS,AVG_LOAD,MAX_LOAD,MAX_LOAD_P,AVG_WHEELCHAIR,AVG_BICYCLE,AVG_KNEEL,AVG_SERVICED,SUM_PASSENGERS_ON,SUM_PASSENGERS_OFF,SUM_VEHICLE_SEATS,SUM_LOAD,SUM_PASSENGER_MILES,SUM_WHEELCHAIR,SUM_FON,SUM_FOFF,SUM_RON,SUM_ROFF,SUM_BICYCLE,SUM_KNEEL,AVG_LOAD_P,TRIPS_EARLY,TRIPS_LATE,TRIPS_ONTIME,Latitude,Longitude,SUM_TRAFFIC_PRIORITY,LAT_ACTUAL,LON_ACTUAL,LOAD_DURATION_ALT,LOAD_DURATION,ONTIME,STOP_KEY,TRIPS_COUNT,TRIPS_GROSS,ACTUAL_DIST
19,Route #19,OUTBOUND,,Route #19,,,Bus,410,347,CHAMBERLAIN/GLASS,N,0,,,,,0.0255,0.4590288,1.055340909,0,0,30,3,10,0.3333333333,0,0,0,0.1,1,2,600,74,33.9681312,0,1,2,0,0,0,0,12,0,0,0,35.06524,-85.249115,0,35.06524585,-85.2491093,0,0,0,,20,20,3
19,Route #19,OUTBOUND,,Route #19,,,Bus,420,295,GLASS/WILHOIT,E,0,,,,,0,0.112776,0.259280303,0,0,30,3,10,0.3333333333,0,0,0,0,0,0,600,74,8.345424,0,0,0,0,0,0,0,12,0,0,0,35.066757,-85.244617,0,35.066757,-85.244614,0,0,0,,20,20,1
19,Route #19,OUTBOUND,,Route #19,,,Bus,430,296,CAMPBELL/GLASS,E,0,,,,,0,1.6236696,3.783380682,0,0,30,3,10,0.3333333333,0,0,0,0.05,1,0,600,75,121.77522,0,1,0,0,0,0,0,12,0,0,0,35.067178,-85.243505,0,35.067177,-85.243507,0,0,0,,20,20,1
19,Route #19,OUTBOUND,,Route #19,,,Bus,440,1659,GREENWOOD/DEE DRIVE,S,0,,,,,0,0.7327392,1.616325758,0,0,30,3,10,0.3333333333,0,0,0,0.15,0,4,600,71,52.0244832,0,0,3,0,1,0,0,11,0,0,0,35.054283,-85.240772,0,35.054283,-85.240768,0,0,0,,20,20,1
19,Route #19,OUTBOUND,,Route #19,,,Bus,450,100071,WilGre-1,X,-1,,,,,1.266,,,0,0,30,3,10,0.3333333333,0,0,0,0,0,0,600,71,,0,0,0,0,0,0,0,11,1,7,12,35.0481,-85.24276,0,35.0480155,-85.24189415,0,0,0.6,,20,20,261
19,Route #19,OUTBOUND,,Route #19,,,Bus,460,1660,GREENWOOD/WILCOX,S,0,,,,,0.0375,0.242316,0.5420454545,0,0,30,3,10,0.3333333333,0,0,0,0.1,2,1,600,72,17.446752,0,2,0,0,1,0,0,12,0,0,0,35.048128,-85.243012,0,35.0481472,-85.2430057,0,0,0,,20,20,7
19,Route #19,OUTBOUND,,Route #19,,,Bus,470,626,WILCOX/MOSS,E,0,,,,,0.006,0.4291584,0.8933333333,0,0,30,3,10,0.3333333333,0,0,0,0.35,4,9,600,67,28.7536128,0,4,7,0,3,0,0,11,0,0,0,35.04803,-85.24058,0,35.04803405,-85.2405795,0,0,0,,20,20,1
19,Route #19,OUTBOUND,,Route #19,,,Bus,480,627,WILCOX/PARKWAY,E,0,,,,,0.011,0.09144,0.1931818182,0,0,30,3,10,0.3333333333,0,0,0,0.05,1,0,600,68,6.21792,0,1,0,0,0,0,0,11,0,0,0,35.046905,-85.236113,0,35.0469073,-85.23611725,0,0,0,,20,20,2
19,Route #19,OUTBOUND,,Route #19,,,Bus,490,1516,WILCOX/LILLIAN,E,0,,,,,0,0.1792224,0.3786363636,0,0,30,3,10,0.3333333333,0,0,0,0,0,0,600,68,12.1871232,0,0,0,0,0,0,0,11,0,0,0,35.046868,-85.235113,0,35.046867,-85.235115,0,0,0,,20,20,1
19,Route #19,OUTBOUND,,Route #19,,,Bus,500,628,WILCOX/DOGWOOD,E,0,,,,,0,0.2109216,0.4456060606,0,0,30,3,10,0.3333333333,0,0,0,0,0,0,600,68,14.3426688,0,0,0,0,0,0,0,11,0,0,0,35.046162,-85.233635,0,35.046162,-85.233635,0,0,0,,20,20,0
19,Route #19,OUTBOUND,,Route #19,,,Bus,510,629,WILCOX/PIN OAK,E,0,,,,,0,0.3249168,0.6864393939,0,0,30,3,10,0.3333333333,0,0,0,0,0,0,600,68,22.0943424,0,0,0,0,0,0,0,11,0,0,0,35.045042,-85.231775,0,35.04504,-85.231773,0,0,0,,20,20,1
19,Route #19,OUTBOUND,,Route #19,,,Bus,520,630,WILCOX/DALEWOOD,E,0,,,,,0,0.393192,0.8306818182,0,0,30,3,10,0.3333333333,0,0,0,0.05,2,2,600,68,26.737056,0,2,1,0,1,0,0,11,0,0,0,35.043738,-85.228595,0,35.043739,-85.228592,0,0,0,,20,20,1
19,Route #19,OUTBOUND,,Route #19,,,Bus,530,631,WILCOX/TALLEY,E,0,,,,,0,0.4867656,0.9830018939,0,0,30,3,10,0.3333333333,0,0,0,0.25,9,12,600,65,31.639764,0,9,7,0,5,0,0,10,0,0,0,35.042975,-85.2244,0,35.042976,-85.224403,0,0,0,,20,20,1
19,Route #19,OUTBOUND,,Route #19,,,Bus,540,632,SHALLOWFORD/NORTH MOORE,W,0,,,,,0,1.0128504,2.045407197,0,0,30,3,10,0.3333333333,0,0,0,0,0,0,600,65,65.835276,0,0,0,0,0,0,0,10,0,0,0,35.043397,-85.219155,0,35.043396,-85.219154,0,0,0,,20,20,0
19,Route #19,OUTBOUND,,Route #19,,,Bus,550,1918,SHALLOWFORD/AIRPORT ROAD,N,0,,,,,0.0085,2.3436072,4.5871875,0,0,30,3,10,0.3333333333,0,0,0,0.1,0,2,600,63,147.6472536,0,0,3,0,0,0,0,10,0,0,0,35.05074,-85.21302,0,35.05075755,-85.21299675,0,0,0,,20,20,9
19,Route #19,OUTBOUND,,Route #19,,,Bus,560,100222,CMA,X,-1,,,,,5.2435,,,0,0,30,3,10,0.3333333333,0,0,0,0,0,0,600,63,,0,0,0,0,0,0,0,10,,,,35.038319,-85.19574,0,35.037439,-85.1953224,0,0,,,20,20,345
19,Route #19,OUTBOUND,,Route #19,,,Bus,570,1709,CHATTANOOGA METRO AIRPORT,S,0,,,,,2.182,0.705612,1.359185606,0,0,30,3,10,0.3333333333,0,0,0,0.25,8,9,600,62,43.747944,0,8,8,0,0,0,0,10,0,0,0,35.038318,-85.19574,0,35.038243,-85.1956999,0,0,0,,20,20,30
19,Route #19,OUTBOUND,,Route #19,,,Bus,580,1661,GREYHOUND BUS LINES,S,0,,,,,0,0.7446264,1.226126894,0,0,30,2,5,0.1666666667,0,0,0,0.4,6,15,600,53,39.4651992,0,6,10,0,2,0,0,8,0,0,0,35.032218,-85.194645,0,35.032219,-85.194649,0,0,0,,20,20,1
19,Route #19,OUTBOUND,,Route #19,,,Bus,590,1662,AIRPORT RD/PROVENCE ST,E,0,,,,,0.03315789474,0.2304288,0.3722727273,0,0,30,2,5,0.1666666667,0,0,0,0.05,0,1,600,52,11.9822976,0,0,0,0,1,0,0,8,0,0,0,35.025808,-85.196822,0,35.025806,-85.196823,0,0,0,,20,20,1
19,Route #19,OUTBOUND,,Route #19,,,Bus,600,100257,ProLee,X,-1,,,,,,,,0,0,30,2,5,0.1666666667,0,0,0,0,0,0,600,52,,0,0,0,0,0,0,0,8,,,,35.025774,-85.196775,0,35.0248163,-85.1948234,0,0,,,20,20,680
19,Route #19,OUTBOUND,,Route #19,,,Bus,610,1924,PROVENCE/LEE HWY,W,0,,,,,,,,0,0,30,2,5,0.1666666667,0,0,0,0,0,0,600,52,,0,0,0,0,0,0,0,8,0,0,0,35.02501,-85.194503,0,35.02517558,-85.19498458,0,0,0,,20,20,156
21,Route #21,INBOUND,,Route #21,,,Bus,10,100052,BoySrN1,X,-1,,,,,,,,0,0,31,2,5,0.15625,0,0,0,0,0,0,2836,196,,0,0,0,0,0,0,0,6,1,11,78,35.047032,-85.320268,0,35.04562218,-85.32000437,0,0,0.867,,90,90,521
21,Route #21,INBOUND,,Route #21,,,Bus,20,756,BOYNTON/SENIOR NEIGHBORS,S,0,,,,,,0.2084832,0.4678030303,1,0,31,3,16,0.5,0,0,0,0.477,129,0,2836,325,67.75704,0,129,0,0,0,0,0,11,0,0,0,35.046908,-85.320275,0,35.04669791,-85.32022913,0,0,0,,90,90,78
21,Route #21,INBOUND,,Route #21,,,Bus,30,757,BOYNTON/OVERLOOK,S,0,,,,,0.1347191011,0.2002536,0.5405871212,0,0,31,4,19,0.59375,0,0,0,0.477,74,8,2836,391,78.2991576,3,61,8,0,1,0,0,13,0,0,0,35.04503,-85.319927,0,35.04504704,-85.31992081,0,0,0,,90,90,6
21,Route #21,INBOUND,,Route #21,,,Bus,40,758,BOYNTON/RENAISSANCE,E,0,,,,,0.02775280899,0.0886968,0.2425,0,0,31,4,20,0.625,0,0,0,0.088,9,4,2836,396,35.1239328,0,9,2,0,2,0,0,13,0,0,0,35.04338,-85.319163,0,35.04337956,-85.31916131,0,0,0,,90,90,1
21,Route #21,INBOUND,,Route #21,,,Bus,50,759,GROVE/WEST SIDE,N,0,,,,,0.02123595506,0.1819656,0.5213699495,0,0,31,4,21,0.65625,0,0,0,0.166,20,1,2836,415,75.515724,0,20,1,0,0,0,0,14,0,0,0,35.043437,-85.318417,0,35.04345618,-85.31841216,0,0,0,,90,90,7
21,Route #21,INBOUND,,Route #21,,,Bus,60,760,GROVE/12TH,E,0,,,,,0.08561797753,0.2054352,0.59003367,0,0,31,4,22,0.6875,0,0,0,0.222,20,19,2836,416,85.4610432,0,20,16,0,3,0,0,14,0,0,0,35.044838,-85.317415,0,35.04484271,-85.31747117,0,0,0,,90,90,17
21,Route #21,INBOUND,,Route #21,,,Bus,70,761,12TH/HUMAN SERVICE,S,0,,,,,0.06528089888,0.0496824,0.1372053872,0,0,31,4,22,0.6875,0,0,0,0.233,9,25,2836,400,19.87296,0,9,18,0,2,0,0,14,0,0,0,35.043607,-85.315952,0,35.04365491,-85.31595066,0,0,0,,90,90,18
21,Route #21,INBOUND,,Route #21,,,Bus,80,762,12TH/POPLAR,E,0,,,,,0,0.2922896533,0.7118665825,0,0,31,4,17,0.53125,0,0,0,0.022,0,19,2836,381,103.1074392,0,0,3,0,0,0,0,13,0,0,0,35.043265,-85.315603,0,35.043266,-85.315605,0,0,0,,90,90,1
21,Route #21,INBOUND,,Route #21,,,Bus,90,763,12TH/CARTER,S,0,,,,,0,0.2721864,0.7965420332,0,0,31,4,17,0.53125,0,0,0,0.016,0,1,1964,292,79.4784288,0,0,1,0,0,0,0,14,0,0,0,35.042455,-85.313537,0,35.042454,-85.313538,0,0,0,,62,62,0
21,Route #21,INBOUND,,Route #21,,,Bus,100,764,CARTER/14TH,S,0,,,,,0,0.2197608,0.5765572391,0,0,31,4,17,0.53125,0,0,0,0,0,0,2836,380,83.509104,0,0,0,0,0,0,0,13,0,0,0,35.040217,-85.31468,0,35.040218,-85.314682,0,0,0,,90,90,1
21,Route #21,INBOUND,,Route #21,,,Bus,110,765,MAIN/FORT,E,0,,,,,0,0.2691384,0.7098190236,0,0,31,4,17,0.53125,0,0,0,0.011,2,0,2836,382,102.8108688,0,2,0,0,0,0,0,13,0,0,0,35.038723,-85.314395,0,35.038723,-85.314392,0,0,0,,90,90,1
21,Route #21,INBOUND,,Route #21,,,Bus,120,766,MAIN/BROAD,E,0,,,,,0.004494382022,0.1328928,0.3495707071,0,0,31,4,17,0.53125,0,0,0,0.033,1,2,2836,381,50.6321568,0,1,3,0,0,0,0,13,0,0,0,35.037713,-85.311725,0,35.03771299,-85.31172234,0,0,0,,90,90,1
21,Route #21,INBOUND,,Route #21,,,Bus,130,767,MAIN/COWART,E,0,,,,,0,0.1027176,0.2701957071,0,0,31,4,17,0.53125,0,0,0,0,0,0,2836,381,39.1354056,0,0,0,0,0,0,0,13,0,0,0,35.037222,-85.310405,0,35.037224,-85.310402,0,0,0,,90,90,1
21,Route #21,INBOUND,,Route #21,,,Bus,140,768,MAIN/WILLIAMS,E,0,,,,,0.003253012048,0.0957072,0.2524158249,0,0,31,4,17,0.53125,0,0,0,0.011,1,0,2836,382,36.5601504,0,1,0,0,0,0,0,13,0,0,0,35.036843,-85.309388,0,35.0368426,-85.30938672,0,0,0,,90,90,0
21,Route #21,INBOUND,,Route #21,,,Bus,150,769,MAIN/LONG,E,0,,,,,0.001445783133,0.1527048,0.3985227273,0,0,31,4,17,0.53125,0,0,0,0.033,0,4,2836,378,57.7224144,0,0,1,0,3,0,0,13,0,0,0,35.036518,-85.308418,0,35.03651833,-85.30841699,0,0,0,,90,90,0
21,Route #21,INBOUND,,Route #21,,,Bus,160,1462,MARKET/14TH,N,0,,,,,0,0.1008888,0.2632954545,0,0,31,4,17,0.53125,0,0,0,0,0,0,2836,378,38.1359664,0,0,0,0,0,0,0,13,0,0,0,35.036585,-85.307273,0,35.036587,-85.307274,0,0,0,,90,90,1
21,Route #21,INBOUND,,Route #21,,,Bus,170,142,MARKET/CHOO CHOO,N,0,,,,,0.01662650602,0.1331976,0.3273821549,0,0,31,3,16,0.5,0,0,0,0.133,0,22,2836,356,47.4183456,0,0,16,0,6,0,0,12,0,0,0,35.037463,-85.30737,0,35.0374716,-85.30737045,0,0,0,,90,90,3
21,Route #21,INBOUND,,Route #21,,,Bus,180,143,MARKET/SPS,N,0,,,,,2.112289157,0.105156,0.2345012626,0,1,31,3,10,0.3125,0,0,0,0.522,75,108,2836,323,33.965388,2,66,88,9,13,0,0,11,0,0,0,35.0386,-85.307433,0,35.03869816,-85.30742707,0,0,0,,90,90,36
21,Route #21,INBOUND,,Route #21,,,Bus,190,771,MARKET/KING,N,0,,,,,0.4389156627,0.1027176,0.2219718013,0,0,31,3,10,0.3125,0,0,0,0.077,9,19,2836,313,32.1506088,0,7,13,2,2,0,0,11,0,0,0,35.039462,-85.307497,0,35.03941442,-85.3074881,0,0,0,,90,90,18
21,Route #21,INBOUND,,Route #21,,,Bus,200,144,MARKET/DRC,N,0,,,,,0,0.1776984,0.3840046296,0,0,31,3,10,0.3125,0,0,0,0,0,0,2836,313,55.6195992,0,0,0,0,0,0,0,11,0,0,0,35.040257,-85.307878,0,35.040257,-85.307877,0,0,0,,90,90,0
21,Route #21,INBOUND,,Route #21,,,Bus,210,100189,Mkt 12 1,X,-1,,,,,0.8078787879,,,0,0,31,3,10,0.3125,0,0,0,0,0,0,2836,313,,0,0,0,0,0,0,0,11,,,,35.041938,-85.308762,0,35.04205426,-85.30881834,0,0,,,90,90,46
21,Route #21,INBOUND,,Route #21,,,Bus,220,145,MARKET/12TH,N,0,,,,,0.005,0.2176272,0.4261707989,0,0,31,2,9,0.28125,0,0,0,0.277,1,55,2836,259,22.6332288,1,1,30,0,19,0,0,9,0,0,0,35.041675,-85.30864,0,35.041693,-85.30863181,0,0,0,,90,90,7
21,Route #21,INBOUND,,Route #21,,,Bus,230,163,MARKET/11TH  PATTEN TOWERS,N,0,,,,,0.003939393939,0.1938528,0.3467630854,0,0,30,2,8,0.25,0,0,0,0.181,0,9,1022,95,18.416016,0,0,5,0,2,0,0,9,0,0,0,35.043448,-85.309277,0,35.04345397,-85.30927979,0,0,0,,33,33,2
21,Route #21,INBOUND,,Route #21,,,Bus,240,164,MARKET/MILLER PK,W,0,,,,,0.05611111111,0.1328928,0.2252066116,0,0,30,2,8,0.25,0,0,0,0.06,0,5,1022,90,11.960352,0,0,3,0,2,0,0,8,0,0,0,35.045045,-85.309308,0,35.04505311,-85.30931989,0,0,0,,33,33,5
21,Route #21,INBOUND,,Route #21,,,Bus,250,165,MARKET/M.L.KING,N,0,,,,,0.004545454545,0.158496,0.2626262626,0,0,30,2,8,0.25,0,0,0,0.151,2,4,1022,88,13.947648,0,2,1,0,3,0,0,8,0,0,0,35.046062,-85.30934,0,35.04606527,-85.30934333,0,0,0,,33,33,2
21,Route #21,INBOUND,,Route #21,,,Bus,260,1361,MARKET/8TH - SUNTRUST BANK SHELTER,N,0,,,,,0.0546875,0.230124,0.3553145087,0,0,30,2,8,0.25,0,0,0,0.212,1,7,1022,82,18.870168,1,1,2,0,4,0,0,8,0,0,0,35.047342,-85.309403,0,35.04734844,-85.30941497,0,0,0,,33,33,4
21,Route #21,INBOUND,,Route #21,,,Bus,270,1589,MARKET/6TH - COURTS BUILDING,N,0,,,,,0.06303030303,0.2838426909,0.3694674013,0,0,30,2,8,0.25,0,0,0,0.242,1,12,1022,71,19.6218048,2,3,8,0,4,0,0,6,0,0,0,35.049317,-85.309498,0,35.04930915,-85.30950267,0,0,0,,33,33,3
21,Route #21,INBOUND,,Route #21,,,Bus,280,166,MARKET/5TH,N,0,,,,,0.0525,0.1609344,0.25,0,0,31,2,5,0.15625,0,0,0,0.125,2,0,248,20,3.218688,0,2,0,0,0,0,0,8,0,0,0,35.05072,-85.309452,0,35.050732,-85.30945475,0,0,0,,8,8,4
21,Route #21,INBOUND,,Route #21,,,Bus,290,167,MARKET/4TH,S,0,,,,,0,0.2770632,0.4303977273,0,0,31,2,5,0.15625,0,0,0,0,0,0,248,20,5.541264,0,0,0,0,0,0,0,8,0,0,0,35.052122,-85.309547,0,35.05212,-85.309547,0,0,0,,8,8,1
21,Route #21,INBOUND,,Route #21,,,Bus,300,169,4TH/LOOKOUT,E,0,,,,,0,0.0886968,0.1377840909,0,0,31,2,5,0.15625,0,0,0,0,0,0,248,20,1.773936,0,0,0,0,0,0,0,8,0,0,0,35.052153,-85.306638,0,35.052155,-85.306641,0,0,0,,8,8,1
21,Route #21,INBOUND,,Route #21,,,Bus,310,170,4TH/HIGH,E,0,,,,,0,0.2307336,0.3584280303,0,0,31,2,5,0.15625,0,0,0,0,0,0,248,20,4.614672,0,0,0,0,0,0,0,8,0,0,0,35.052095,-85.305668,0,35.052094,-85.305672,0,0,0,,8,8,1
21,Route #21,INBOUND,,Route #21,,,Bus,320,171,4TH/LINDSAY,W,0,,,,,0,0.1533144,0.2381628788,0,0,31,2,5,0.15625,0,0,0,0,0,0,248,20,3.066288,0,0,0,0,0,0,0,8,0,0,0,35.051825,-85.303205,0,35.051826,-85.303207,0,0,0,,8,8,1
21,Route #21,INBOUND,,Route #21,,,Bus,330,172,4TH/HOUSTON,E,0,,,,,0,2.1470112,3.335227273,0,0,31,2,5,0.15625,0,0,0,0,0,0,248,20,42.940224,0,0,0,0,0,0,0,8,0,0,0,35.0513,-85.301885,0,35.0513,-85.301888,0,0,0,,8,8,1
21,Route #21,INBOUND,,Route #21,,,Bus,340,505,RIVERSIDE/RIVER PARK,E,0,,,,,0,1.3432536,2.086647727,0,0,31,2,5,0.15625,0,0,0,0,0,0,248,20,26.865072,0,0,0,0,0,0,0,8,0,0,0,35.056017,-85.28108,0,35.056019,-85.281082,0,0,0,,8,8,1
21,Route #21,INBOUND,,Route #21,,,Bus,350,100079,Sho CAR1,X,-1,,,,,,,,0,0,31,2,5,0.15625,0,0,0,0,0,0,248,20,,0,0,0,0,0,0,0,8,,,,35.05592,-85.268741,0,35.05610813,-85.26907838,0,0,,,8,8,122
21,Route #21,INBOUND,,Route #21,,,Bus,360,690,SHOLAR/CARTA,N,0,,,,,,,,0,0,31,2,5,0.15625,0,0,0,0.375,0,4,248,16,,0,0,4,0,0,0,0,6,0,0,0,35.055877,-85.268777,0,35.055862,-85.2692845,0,0,0,,8,8,152
21,Route #21,INBOUND,,Route #21,,,Bus,370,568,5TH/REPUBLIC LOT,W,0,,,,,0,0.1075944,0.1470833333,0,0,30,2,5,0.1666666667,0,0,0,0.2,0,3,150,11,1.1835384,0,0,2,0,0,0,0,7,0,0,0,35.050933,-85.31004,0,35.050934,-85.310043,0,0,0,,5,5,1
21,Route #21,INBOUND,,Route #21,,,Bus,380,569,BROAD/JACKS ALLEY,N,0,,,,,0,0.2154936,0.2678030303,0,0,30,2,6,0.1875,0,0,0,0,0,0,774,50,10.77468,0,0,0,0,0,0,0,6,0,0,0,35.05158,-85.31057,0,35.051579,-85.31057,0,0,0,,25,25,0
21,Route #21,INBOUND,,Route #21,,,Bus,390,100133,Mkt 4th,X,-1,,,,,,,,0,0,30,2,6,0.1875,0,0,0,0,0,0,774,50,,0,0,0,0,0,0,0,6,0,1,24,35.05266,-85.309722,0,35.05232912,-85.31007632,0,0,0.96,,25,25,161
21,Route #21,INBOUND,,Route #21,,,Bus,400,1351,MARKET/4TH,N,0,,,,,,,,0,0,30,1,6,0.1875,0,0,0,0.08,0,2,774,48,,0,0,0,0,0,0,0,6,0,0,0,35.052658,-85.309722,0,35.05213092,-85.31056208,0,0,0,,25,25,316
21,Route #21,OUTBOUND,,Route #21,,,Bus,10,100026,Sho CART,X,-1,,,,,,,,0,0,30,0,0,0,0,0,0,0,0,0,402,0,,0,0,0,0,0,0,0,0,,,,35.056168,-85.268713,0,35.05598417,-85.27039942,0,0,,,13,13,509
21,Route #21,OUTBOUND,,Route #21,,,Bus,20,354,SHOLAR/CARTA,S,0,,,,,,1.3834872,0.06612762238,0,0,30,0,1,0.03125,0,0,0,0.076,1,0,402,1,1.3834872,1,1,0,0,0,0,0,0,0,0,0,35.056167,-85.268713,0,35.056168,-85.268715,0,0,0,,13,13,1
21,Route #21,OUTBOUND,,Route #21,,,Bus,30,505,RIVERSIDE/RIVER PARK,E,0,,,,,,1.8480024,0.08833041958,0,0,30,0,1,0.03125,0,0,0,0,0,0,402,1,1.8480024,0,0,0,0,0,0,0,0,0,0,0,35.056017,-85.28108,0,,,0,0,0,,13,13,
21,Route #21,OUTBOUND,,Route #21,,,Bus,40,784,MABEL/BATTERY PLACE,W,0,,,,,0,0.1941576,0.00928030303,0,0,30,0,1,0.03125,0,0,0,0,0,0,402,1,0.1941576,0,0,0,0,0,0,0,0,0,0,0,35.051562,-85.299422,0,35.051563,-85.299423,0,0,0,,13,13,0
21,Route #21,OUTBOUND,,Route #21,,,Bus,50,283,3RD/HOUSTON,N,0,,,,,0,0.1322832,0.006322843823,0,0,30,0,1,0.03125,0,0,0,0,0,0,402,1,0.1322832,0,0,0,0,0,0,0,0,0,0,0,35.051912,-85.301298,0,35.05191,-85.3013,0,0,0,,13,13,1
21,Route #21,OUTBOUND,,Route #21,,,Bus,60,284,3RD/LINDSAY,W,0,,,,,0,0.283464,0.01354895105,0,0,30,0,1,0.03125,0,0,0,0,0,0,402,1,0.283464,0,0,0,0,0,0,0,0,0,0,0,35.052515,-85.302427,0,35.052513,-85.302429,0,0,0,,13,13,1
21,Route #21,OUTBOUND,,Route #21,,,Bus,70,285,3RD/HIGH,W,0,,,,,0,0.1167384,0.00557983683,0,0,30,0,1,0.03125,0,0,0,0,0,0,402,1,0.1167384,0,0,0,0,0,0,0,0,0,0,0,35.053513,-85.305272,0,35.053513,-85.305275,0,0,0,,13,13,1
21,Route #21,OUTBOUND,,Route #21,,,Bus,80,713,3RD/LOOKOUT,W,0,,,,,0,0.0725424,0.003467365967,0,0,30,0,1,0.03125,0,0,0,0,0,0,402,1,0.0725424,0,0,0,0,0,0,0,0,0,0,0,35.053588,-85.306543,0,35.053589,-85.306541,0,0,0,,13,13,1
21,Route #21,OUTBOUND,,Route #21,,,Bus,90,286,3RD/WALNUT,W,0,,,,,0,0.0993648,0.004749417249,0,0,30,0,1,0.03125,0,0,0,0,0,0,402,1,0.0993648,0,0,0,0,0,0,0,0,0,0,0,35.053568,-85.307337,0,35.05357,-85.307335,0,0,0,,13,13,1
21,Route #21,OUTBOUND,,Route #21,,,Bus,100,287,3RD/CHERRY,W,0,,,,,0,0.2109216,0.01008158508,0,0,30,0,1,0.03125,0,0,0,0,0,0,402,1,0.2109216,0,0,0,0,0,0,0,0,0,0,0,35.053548,-85.308418,0,35.053547,-85.308418,0,0,0,,13,13,0
21,Route #21,OUTBOUND,,Route #21,,,Bus,110,1351,MARKET/4TH,N,0,,,,,0.07538461538,0.2343912,0.01120337995,0,0,30,0,1,0.03125,0,0,0,0.076,1,1,402,1,0.2343912,0,1,1,0,0,0,0,0,0,0,0,35.052658,-85.309722,0,35.05265738,-85.30972415,0,0,0,,13,13,1
21,Route #21,OUTBOUND,,Route #21,,,Bus,120,12,MARKET/FAMILY DOLLAR,S,0,,,,,0.1492307692,0.211836,0.09112762238,0,0,30,0,4,0.125,0,0,0,0.23,8,0,402,9,1.906524,0,8,0,0,0,0,0,2,0,0,0,35.050703,-85.309532,0,35.05069192,-85.30955662,0,0,0,,13,13,8
21,Route #21,OUTBOUND,,Route #21,,,Bus,130,100074,Mkt 6 0,X,-1,,,,,1.186153846,,,0,0,31,1,5,0.15625,0,0,0,0,0,0,2900,172,,0,0,0,0,0,0,0,5,0,16,76,35.04898,-85.30956,0,35.04843942,-85.3095479,0,0,0.826,,92,92,197
21,Route #21,OUTBOUND,,Route #21,,,Bus,140,166,MARKET/5TH,N,0,,,,,,0.2045208,0.2943829114,0,0,31,2,11,0.34375,0,0,0,0.075,20,0,2498,183,37.4273064,1,18,1,0,0,0,0,7,0,0,0,35.05072,-85.309452,0,35.05052086,-85.30948927,0,0,0,,79,79,74
21,Route #21,OUTBOUND,,Route #21,,,Bus,150,1555,MARKET/6TH,W,0,,,,,1.25345679,0.0786384,0.2055459486,2,0,31,4,13,0.40625,0,0,0,0.652,218,23,2900,387,30.4330608,9,155,32,0,3,0,0,13,0,0,0,35.048828,-85.309547,0,35.04886085,-85.30956628,0,0,0,,92,92,13
21,Route #21,OUTBOUND,,Route #21,,,Bus,160,1579,MARKET/FIRST TENNESSEE BANK(7TH),S,0,,,,,0.2310869565,0.2420112,0.8009305007,1,0,31,5,15,0.46875,0,0,0,0.423,108,5,2900,490,118.585488,1,68,5,0,0,0,0,16,0,0,0,35.04812,-85.309547,0,35.04812255,-85.30953085,0,0,0,,92,92,5
21,Route #21,OUTBOUND,,Route #21,,,Bus,170,1354,MARKET/M.L.KING BLVD,S,0,,,,,0.1233695652,0.0673608,0.2224740613,0,0,31,5,15,0.46875,0,0,0,0.032,1,2,2900,489,32.9394312,0,1,2,0,0,0,0,16,0,0,0,35.045983,-85.309515,0,35.04598207,-85.30951485,0,0,0,,92,92,0
21,Route #21,OUTBOUND,,Route #21,,,Bus,180,1353,MARKET/EPB,S,0,,,,,0.2456521739,0.2292096,0.8499011858,0,0,31,5,17,0.53125,0,0,0,0.5,82,22,2900,549,125.8360704,5,82,19,0,5,0,0,18,0,0,0,35.045383,-85.309452,0,35.04538101,-85.30945692,0,0,0,,92,92,2
21,Route #21,OUTBOUND,,Route #21,,,Bus,190,742,MARKET/TVA,S,0,,,,,0,0.140208,0.5208333333,0,0,31,5,17,0.53125,0,0,0,0.01,1,0,2900,550,77.1144,0,1,0,0,0,0,0,18,0,0,0,35.043472,-85.309435,0,35.043472,-85.309433,0,0,0,,92,92,1
21,Route #21,OUTBOUND,,Route #21,,,Bus,200,18,MARKET/12TH,S,0,,,,,0.004673913043,0.1822704,0.6746212121,0,0,31,5,17,0.53125,0,0,0,0.01,0,2,2900,548,99.8841792,0,0,1,0,1,0,0,18,0,0,0,35.042347,-85.30907,0,35.04234352,-85.30906584,0,0,0,,92,92,2
21,Route #21,OUTBOUND,,Route #21,,,Bus,210,19,MARKET/COWART,S,0,,,,,0,0.2779776,1.036363636,0,0,31,6,17,0.53125,0,0,0,0.065,5,1,2900,552,153.4436352,0,5,0,0,1,0,0,19,0,0,0,35.040952,-85.308387,0,35.040951,-85.308388,0,0,0,,92,92,0
